id	ipa	count	rasm
bc52a19e0b4e	sidᵊr	2	سِدۡرٍ
37b69cf5688a	quraː	2	قُرًى
0850e3fae50f	sˤadːaqᵊ	2	صَدَّقَ
46f043fdf59a	ðˤahiːr	2	ظَهِيرٍ ظَهِيرٌ
33af58c85b82	ʔijːaːkum	2	إِيَّاكُمۡ
f2273d7b8ba1	jaftaħ	2	يَفۡتَحُ يَفۡتَحِ
44fd0278bf40	mutrafuːhaː	2	مُتۡرَفُوهَآ
dd75d14b96c3	zulfaː	2	زُلۡفَىٰٓ
ad24ec4d540e	kutubᵊ	2	كُتُبٍ كُتُبٌ
ff7c5b7eb478	fakaðːabuː	2	فَكَذَّبُواۡ
35936a923011	jumsik	2	يُمۡسِكۡ يُمۡسِكُ
759e3b9cf99d	faraʔaːh	2	فَرَءَاهُ
621c8d061f90	ʔanː̃uʃuːr	2	ٱلنُّشُورُ
0dd4f4f464d6	wamakr	2	وَمَكۡرُ وَمَكۡرَ
c8966bd0dede	tuⁿðir	2	تُنذِرُ
593d8c75d990	jatazakːaː	2	يَتَزَكَّىٰ
03b6fa77cf00	ʔalwaːnuhaː	2	أَلۡوٰنُهَا
4c32fea004dd	laxabiːr	2	لَخَبِيرُۢ لَّخَبِيرُۢ
539e08fa79d6	saːbiqᵊ	2	سَابِقُۢ سَابِقُ
6b6ec5870e4c	jamasːunaː	2	يَمَسُّنَا
106424c1f9b7	luɣuːbᵊ	2	لُغُوبٌ لُّغُوبٍ
33a852c37429	kufruhum	2	كُفۡرُهُمۡ
9b31d104f19e	ʔistikbaːraː	2	ٱسۡتِكۡبَارًا
5ed1b9926374	lisunː̃at	2	لِسُنَّتِ
a9172d7ae693	ʔaħsˤajnaːh	2	أَحۡصَيۡنَـٰهُ
9dd88f805b5a	ʃafaːʕatuhum	2	شَفَـٰعَتُهُمۡ
41c9aabd40b6	ʔalmukramiːn	2	ٱلۡمُكۡرَمِينَ
c31891b69249	ʔalʕibaːdᵊ	2	ٱلۡعِبَادِ
84d98121beb4	ʔalʔazwaːd͡ʒᵊ	2	ٱلۡأَزۡوٰجَ
33ffe507e1ed	ðˤilaːl	2	ظِلَـٰلٍ
7e5cb5aed1ec	ʔisˤlawhaː	2	ٱصۡلَوۡهَا
018a56b4ae2d	ʔalmaʃaːriqᵊ	2	ٱلۡمَشَـٰرِقِ
9b653eb95be0	ʔalkawaːkibᵊ	2	ٱلۡكَوَاكِبِ ٱلۡكَوَاكِبُ
eb9c30614f5a	waħifðˤaː	2	وَحِفۡظًا
fa4efe5a64e5	fastaftihim	2	فَٱسۡتَفۡتِهِمۡ
a0cf591e7490	ʔawaʔaːbaːːʔunaː	2	أَوَءَابَآؤُنَا
353caa587b00	zad͡ʒᵊrah	2	زَجۡرَةٌ
2b6340e3de4f	waʔaqᵊbal	2	وَأَقۡبَلَ
965ab65f0fd3	tˤaːɣiːn	2	طَـٰغِينَ
1e2c577d89fe	muʃtarikuːn	2	مُشۡتَرِكُونَ
34ea09f4c7f4	bilmud͡ʒᵊrimiːn	2	بِٱلۡمُجۡرِمِينَ
7b83985c93b9	jutˤaːf	2	يُطَافُ
23d68f7583b6	laðːah	2	لَذَّةٍ لَّذَّةٍ
bc6363bae85f	kaʔanː̃ahunː̃	2	كَأَنَّهُنَّ
a10f8310599e	faʔaqᵊbal	2	فَأَقۡبَلَ
d07935cb60b9	qariːn	2	قَرِينٌ
ec7c66ca1a73	lakuⁿt	2	لَكُنتُ
911b5e426532	ʔazːaqːuːm	2	ٱلزَّقُّومِ
cc5bfcb221ac	laʔakiluːn	2	لَأَكِلُونَ
9efaa0c489f4	famaːliʔuːn	2	فَمَالِــُٔونَ
d593c35aae23	ðˤanː̃ukum	2	ظَنُّكُم ظَنُّكُمُ
abc152b21d69	saqiːm	2	سَقِيمٌ
8a1f67b6b6ba	taⁿtˤiquːn	2	تَنطِقُونَ
710456dcd4e6	biljamiːn	2	بِٱلۡيَمِينِ
9b601948e868	ʔalʔasfaliːn	2	ٱلۡأَسۡفَلِينَ
5471e8563327	ðurːijːatihimaː	2	ذُرِّيَّتِهِمَا
bd339d1f8736	lamuħdˤaruːn	2	لَمُحۡضَرُونَ
050cd103fa91	muliːm	2	مُلِيمٌ
dbb71841c545	bilʕaraːːʔ	2	بِٱلۡعَرَآءِ
1a6bdc6578c9	ʔalbanuːn	2	ٱلۡبَنُونَ
9914d736c9c9	fanaːdaw	2	فَنَادَواۡ فَنَادَوۡاۡ
f282aa4be340	ʔalʔawtaːdᵊ	2	ٱلۡأَوۡتَادِ
5465bd69fc54	waʃadadᵊnaː	2	وَشَدَدۡنَا وَشَدَدۡنَآ
a5f20e37c53b	ʔalxitˤaːbᵊ	2	ٱلۡخِطَابِ
2fb745c33432	lazulfaː	2	لَزُلۡفَىٰ
c89beca28414	ʔalʕabᵊdᵊ	2	ٱلۡعَبۡدُ
1a0b05649ca9	liʔaħadᵊ	2	لِأَحَدٍ
398abe49a0ee	baːridᵊ	2	بَارِدٌ بَارِدٍ
79952f8ba7cf	waʃaraːbᵊ	2	وَشَرَابٌ وَشَرَابٍ
cb33c0f23595	ʔalʔaxjaːr	2	ٱلۡأَخۡيَارِ
9e0fcb2a48a6	bifaːkihah	2	بِفَـٰكِهَةٍ
13a41c9b56b2	liltˤːaːɣiːn	2	لِلطَّـٰغِينَ لِّلطَّـٰغِينَ
830d9997090c	fawd͡ʒᵊ	2	فَوۡجٌ
cd85bb86054f	marħabaː	2	مَرۡحَبَۢا
e14ff23f78ad	qadːam	2	قَدَّمَ
704a81cc420b	faʕbudᵊ	2	فَٱعۡبُدِ فَٱعۡبُدۡ
5e76de8e0d76	waʔahliːhim	2	وَأَهۡلِيهِمۡ
9512e41b8c6a	ɣuraf	2	غُرَفٌ
c407e327ab85	fawqihaː	2	فَوۡقِهَا
0dd390e98fa9	jahiːd͡ʒᵊ	2	يَهِيجُ
8497d61cb347	fataraːh	2	فَتَرَٮٰهُ
f7567d2677ef	laðikraː	2	لَذِكۡرَىٰ
49aa5b9da9db	faʔataːhum	2	فَأَتَـٰهُمُ
5206cc819882	kaðabᵊ	2	كَذَبَ
dbeaa21f0978	bisˤːidᵊqᵊ	2	بِٱلصِّدۡقِ
4df341a8d721	ʔaswaʔ	2	أَسۡوَأَ
ca2c6a2ca1d5	ʔaraːdaniː	2	أَرَادَنِىَ أَرَادَنِى
73ede4a4364c	maqaːliːdᵊ	2	مَقَالِيدُ
b789df61dfad	qijaːm	2	قِيَامٌ قِيَامٍ
9fed83b5f923	wad͡ʒiːːʔ	2	وَجِاۡىٓءَ
ccb6de50ca37	wasiːqᵊ	2	وَسِيقَ
fedb0048bf6d	zumaraː	2	زُمَرًا
b44bd0b65458	ʔabᵊwaːbuhaː	2	أَبۡوٰبُهَا
184710226f3c	wafutiħat	2	وَفُتِحَتۡ وَفُتِحَتِ
55a3dbba6667	wajastaɣfiruːn	2	وَيَسۡتَغۡفِرُونَ
efab366a578f	waqihim	2	وَقِهِمۡ وَقِهِمُ
6545227bf470	junaːdawn	2	يُنَادَوۡنَ
5bb4e7bd0c90	tudᵊʕawn	2	تُدۡعَوۡنَ
7d27380003f5	biʔanː̃ahuː	2	بِأَنَّهُۥٓ بِأَنَّهُۥ
8a1a148986a9	juniːbᵊ	2	يُنِيبُ
c65a9d10b57c	fadᵊʕuː	2	فَٱدۡعُواۡ
dd439f8a3407	tud͡ʒᵊzaː	2	تُجۡزَىٰ تُجۡزَىٰٓ
5c1a2cf7f98a	ʔalʔazifah	2	ٱلۡأَزِفَةِ ٱلۡأَزِفَةُ
60f24df84901	ʔalʔaʕjun	2	ٱلۡأَعۡيُنِ ٱلۡأَعۡيُنُ
18a6ab12d6b7	waʔaːθaːraː	2	وَءَاثَارًا
934852ddb46a	juðˤhir	2	يُظۡهِرَ يُظۡهِرُ
4cfa5c5fcc68	ʕuðt	2	عُذۡتُ
d1533e8c6df4	mutakabːir	2	مُتَكَبِّرٍ
bfa91b699b46	kaːðibaː	2	كَـٰذِبًا
66fdbb1faccc	musrif	2	مُسۡرِفٌ
238b07246d73	ðˤaːhiriːn	2	ظَـٰهِرِينَ
c09691f11ca6	ʔarːaʃaːdᵊ	2	ٱلرَّشَادِ
fea5da584323	lilʕibaːdᵊ	2	لِّلۡعِبَادِ
1ad7eb061205	qalbᵊ	2	قَلۡبِ قَلۡبٌ
55c42fe3e52b	ʔadᵊʕuːkum	2	أَدۡعُوكُمۡ
c76dd062d159	tadᵊʕuːnaniː	2	تَدۡعُونَنِى تَدۡعُونَنِىٓ
d39f48db1253	juʔfak	2	يُؤۡفَكُ
cb859e769864	wasˤawːarakum	2	وَصَوَّرَكُمۡ
9b6c5eff450b	faʔaħsan	2	فَأَحۡسَنَ
e450e092024f	sˤuwarakum	2	صُوَرَكُمۡ
7d201b544566	walitabᵊluɣuː	2	وَلِتَبۡلُغُوٓاۡ وَلِتَبۡلُغُواۡ
d29f0340a4b9	jusħabuːn	2	يُسۡحَبُونَ
f9ca950c5e34	waxasir	2	وَخَسِرَ
4d041f40e393	waqᵊr	2	وَقۡرٌ
ef133dc25340	watad͡ʒᵊʕaluːn	2	وَتَجۡعَلُونَ
e911f7a3f9d6	waqadːar	2	وَقَدَّرَ
1a234052dd23	bimasˤaːbiːħ	2	بِمَصَـٰبِيحَ
fe2a0df48f41	sˤaːʕiqah	2	صَـٰعِقَةِ صَـٰعِقَةُ
b4b0d6142074	sˤarsˤaraː	2	صَرۡصَرًا
90021c8f2679	ʔaʕdaːːʔ	2	أَعۡدَآءُ أَعۡدَآءِ
0556f5828fab	samʕuhum	2	سَمۡعُهُمۡ
bfddd71c572f	tadːaʕuːn	2	تَدَّعُونَ
e59e6282c2f5	ʔaːjaːtih	2	ءَايَـٰتِهِ
7f05ea24a3f6	xalaqahunː̃	2	خَلَقَهُنَّ
fb694de2674b	ʔasaːːʔ	2	أَسَآءَ
f10e36f31d4e	ʔalwalijː	2	ٱلۡوَلِىُّ
9f8165fb2ae8	nazidᵊ	2	نَزِدۡ نَّزِدۡ
d41d10b958bb	kalʔaʕlaːm	2	كَٱلۡأَعۡلَـٰمِ
aff89d582f06	ðˤahrihiː	2	ظَهۡرِهِۦٓ ظَهۡرِهِۦ
0d0d4bc28ba2	jad͡ʒᵊtanibuːn	2	يَجۡتَنِبُونَ
99b4b37ab125	walfawaːħiʃ	2	وَٱلۡفَوٰحِشَ
472aa426c403	miθluhaː	2	مِّثۡلُهَا مِثۡلُهَا
05dcf98209f8	walaman	2	وَلَمَنِ وَلَمَن
89423aec0b78	sˤabar	2	صَبَرَ
25f36bb8baeb	jaⁿsˤuruːnahum	2	يَنصُرُونَهُم يَنصُرُونَهُمۡ
0c2a5d133375	batˤᵊʃaː	2	بَطۡشًا
c73b6fd590b0	lad͡ʒaʕalnaː	2	لَّجَعَلۡنَا لَجَعَلۡنَا
43dc3b06797e	ʔabᵊwaːbaː	2	أَبۡوٰبًا
868f222813ff	ʔalmaʃriqajn	2	ٱلۡمَشۡرِقَيۡنِ
ebdb41396b0a	nasmaʕ	2	نَسۡمَعُ
b3570e81fb0c	wajalʕabuː	2	وَيَلۡعَبُواۡ
ac3a2d47819d	fartaqibᵊ	2	فَٱرۡتَقِبۡ
d7c9a83b18e1	fadaʕaː	2	فَدَعَا
2989775ee3c7	mud͡ʒᵊrimuːn	2	مُّجۡرِمُونَ
c617d4f9fa6d	faːkihiːn	2	فَـٰكِهِينَ
dda6ab817982	biʔaːbaːːʔinaː	2	بِـَٔـابَآئِنَآ
bc8dd5bbea91	tubːaʕ	2	تُبَّعٍ
f9d16adfe32e	xuðuːh	2	خُذُوهُ
6ca529a56113	wazawːad͡ʒᵊnaːhum	2	وَزَوَّجۡنَـٰهُم
2f5ab056234e	biħuːr	2	بِحُورٍ
5368c83ef590	jaðuːquːn	2	يَذُوقُونَ
7c0cd43ce7e9	wawaqaːhum	2	وَوَقَـٰهُمۡ
b176056c7104	ʔadːahr	2	ٱلدَّهۡرُ ٱلدَّهۡرِ
4051a3af65bd	jad͡ʒᵊmaʕukum	2	يَجۡمَعُكُمۡ
921d56c6b918	wasːaːʕah	2	وَٱلسَّاعَةُ
b21eef3d8cf0	nadᵊriː	2	نَدۡرِى نَدۡرِىٓ
3dcc4416eaaa	waɣarːatkum	2	وَغَرَّتۡكُمُ
0be18926dac2	jufʕal	2	يُفۡعَلُ يُفۡعَلَ
ff7791db54bc	sabaquːnaː	2	سَبَقُونَآ سَبَقُونَا
36864654d345	kurhaː	2	كُرۡهًا
a23943919331	juʕradˤ	2	يُعۡرَضُ
18ad3e20a692	raʔawh	2	رَأَوۡهُ
946730ff9d2b	juraː	2	يُرَىٰٓ يُرَىٰ
3796fc87d835	jaːqawmanaː	2	يَـٰقَوۡمَنَآ
2019e6d1912b	daːʕiː	2	دَاعِىَ
f4dd4f40f022	baːlahum	2	بَالَهُمۡ
fdcf939ed767	ʔamθaːlahum	2	أَمۡثَـٰلَهُمۡ
956f789f31e7	wajudᵊxiluhum	2	وَيُدۡخِلُهُمُ وَيُدۡخِلُهُمۡ
3fb95cbb2808	karihuː	2	كَرِهُواۡ
f3092f42bcdd	naːsˤir	2	نَاصِرَ نَاصِرٍ
1643400f3edc	famiⁿkum	2	فَمِنكُم فَمِنكُمۡ
bf22a2284088	ʔamθaːlakum	2	أَمۡثَـٰلَكُم أَمۡثَـٰلَكُمۡ
74f25ca5a161	ʔasːakiːnah	2	ٱلسَّكِينَةَ
a7cf7f542cac	lijudᵊxil	2	لِّيُدۡخِلَ
7a7fb0622434	jubaːjiʕuːnak	2	يُبَايِعُونَكَ
5529539f12f1	faʕalim	2	فَعَلِمَ
be02953afc40	fad͡ʒaʕal	2	فَجَعَلَ
1accf59cf14b	fastawaː	2	فَٱسۡتَوَىٰ
7ae65361eee1	ʔasˤːaːdiquːn	2	ٱلصَّـٰدِقُونَ
7c348e1b9e78	ʔalmad͡ʒiːdᵊ	2	ٱلۡمَجِيدِ ٱلۡمَجِيدُ
6dc7b7cac6b2	banajnaːhaː	2	بَنَيۡنَـٰهَا
48c409aeccf2	ʔalʔawːal	2	ٱلۡأَوَّلِ ٱلۡأَوَّلُ
f20817b1eb2e	ħabᵊl	2	حَبۡلِ حَبۡلٌ
2c2d37a3b6d9	ʕatiːdᵊ	2	عَتِيدٌ
4aabaa2afc7d	qariːnuhuː	2	قَرِينُهُۥ
13138da552a6	manː̃aːʕ	2	مَّنَّاعٍ
9395e7b409de	lilxajr	2	لِّلۡخَيۡرِ
42ca3b61d686	qadːamt	2	قَدَّمۡتُ
f325a76bf4c1	maziːdᵊ	2	مَّزِيدٍ مَزِيدٌ
fe69f221eeba	fasabːiħh	2	فَسَبِّحۡهُ
f6a1339c46a6	siraːʕaː	2	سِرَاعًا
6567e13606d5	saːhuːn	2	سَاهُونَ
4667ad265a7d	lilsːaːːʔil	2	لِّلسَّآئِلِ
f0da9bc8dad4	walmaħruːm	2	وَٱلۡمَحۡرُومِ
6848c8c47cbf	tˤaːɣuːn	2	طَاغُونَ
a63d53481777	daːfiʕ	2	دَافِعٍ دَافِعٌ
c5b2dd845470	tamuːr	2	تَمُورُ
0a37ecc9fdfe	masˤfuːfah	2	مَّصۡفُوفَةٍ مَصۡفُوفَةٌ
24525961d564	kaʔsaː	2	كَأۡسًا
3aefd1ed1e3d	wajatˤuːf	2	وَيَطُوفُ
6911fb98ee67	faljaʔtuː	2	فَلۡيَأۡتُواۡ
59176fb5a90d	ʔalxaːliquːn	2	ٱلۡخَـٰلِقُونَ
2eca894aa1a7	maɣram	2	مَّغۡرَمٍ
f14ca6927895	muθqaluːn	2	مُّثۡقَلُونَ
d5f7b5f4c638	wanː̃ad͡ʒᵊm	2	وَٱلنَّجۡمِ وَٱلنَّجۡمُ
d53ea8498d94	sˤaːħibukum	2	صَاحِبُكُمۡ صَاحِبُكُم
41f8174b64e2	bilʔufuqᵊ	2	بِٱلۡأُفُقِ
8288797504f1	ʔalmuⁿtahaː	2	ٱلۡمُنتَهَىٰ
2df3708381fc	rabːih	2	رَبِّهِ
dfe5100769ee	ʔalʔuⁿθaː	2	ٱلۡأُنثَىٰ
ff3ac5627e7f	qismah	2	قِسۡمَةٌ قِسۡمَةُۢ
b9399abb123d	ʔalmaɣfirah	2	ٱلۡمَغۡفِرَةِ
5b35b1f5183c	junabːaʔ	2	يُنَبَّأۡ يُنَبَّؤُاۡ
6870d76b9d3e	ʔazːawd͡ʒajn	2	ٱلزَّوۡجَيۡنِ
381045019ce7	mustamirː	2	مُّسۡتَمِرٌّ مُّسۡتَمِرٍّ
4f4dec8fc0ee	mustaqirː	2	مُّسۡتَقِرٌّ
d9314cdf4ccd	baːliɣah	2	بَـٰلِغَةٌ
3023df9c2329	qudir	2	قُدِرَ
edbd162a0187	ʔaʕd͡ʒaːz	2	أَعۡجَازُ
dcf2aba54829	naxl	2	نَخۡلٍ
24c3c8fe804a	wasuʕur	2	وَسُعُرٍ
b3bacefbb915	muqᵊtadir	2	مُّقۡتَدِرٍ مُّقۡتَدِرِۭ
f413d75454da	ʔazːubur	2	ٱلزُّبُرِ
f202dc0c2336	walmard͡ʒaːn	2	وَٱلۡمَرۡجَانُ
422a635ca63a	ʔald͡ʒalaːl	2	ٱلۡجَلَـٰلِ
5912720ffb75	walʔikraːm	2	وَٱلۡإِكۡرَامِ
e25902ae1576	ʔiⁿʃaqːat	2	ٱنشَقَّتِ ٱنشَقَّتۡ
d21e06e0d160	ʕajnaːn	2	عَيۡنَانِ
ea9396a07693	jatˤᵊmiθhunː̃	2	يَطۡمِثۡهُنَّ
a4e0ce95b7aa	ʔalʔiħsaːn	2	ٱلۡإِحۡسَـٰنِ ٱلۡإِحۡسَـٰنُ
ec40f1571ad2	ħisaːn	2	حِسَانٌ حِسَانٍ
2e51d2f5ef13	waqaʕat	2	وَقَعَتِ
043bccd2b7b1	ʔalwaːqiʕah	2	ٱلۡوَاقِعَةُ
331297e5f8a8	kaːðibah	2	كَاذِبَةٌ كَـٰذِبَةٍ
9866dbdf8374	θulːah	2	ثُلَّةٌ
f3b0ba18881f	wildaːn	2	وِلۡدٰنٌ
4364c5915228	muxalːaduːn	2	مُّخَلَّدُونَ
24a0b48d7577	wafaːkihah	2	وَفَـٰكِهَةٍ
25a54c0af650	waðˤilː	2	وَظِلٍّ
bd5b4ad2f468	ʔatraːbaː	2	أَتۡرَابًا
f14516ed9506	liʔasˤħaːbᵊ	2	لِّأَصۡحَـٰبِ
051928f78eee	faʃaːribuːn	2	فَشَـٰرِبُونَ
bd3d7c387f5b	bimasbuːqiːn	2	بِمَسۡبُوقِينَ
889f11a2f856	nubadːil	2	نُّبَدِّلَ
f2441b3039d8	maħruːmuːn	2	مَحۡرُومُونَ
703ebc812fb5	balaɣat	2	بَلَغَتِ
3fc650876469	d͡ʒaħiːm	2	جَحِيمٍ
532d9a9071e9	nuːruhum	2	نُورُهُم نُورُهُمۡ
0fe438a95602	wabiʔajmaːnihim	2	وَبِأَيۡمَـٰنِهِم وَبِأَيۡمَـٰنِهِمۡ
133b6508e6ad	juðˤaːhiruːn	2	يُظَـٰهِرُونَ
da21e9590c27	jaʕuːduːn	2	يَعُودُونَ
dcaeb9c240fe	jatamaːːːsːaː	2	يَتَمَآسَّا
d03fe6ba30f0	juħaːːːdːuːn	2	يُحَآدُّونَ
6f31cbec46d4	wamaʕsˤijat	2	وَمَعۡصِيَتِ
ec338f9f2d46	nad͡ʒᵊwaːkum	2	نَجۡوَٮٰكُمۡ
0c9c755f2cba	ɣadˤibᵊ	2	غَضِبَ
08d26443077c	d͡ʒunː̃ahaː	2	جُنَّةً
29c602500a27	faʔaⁿsaːhum	2	فَأَنسَـٰهُمۡ
28919b3d14eb	juːqᵊ	2	يُوقَ
abcdd4fa551d	ʃuħː	2	شُحَّ
24edebc5c5ae	ʔalqudːuːs	2	ٱلۡقُدُّوسُ ٱلۡقُدُّوسِ
38d8ca02f88f	bilmawadːah	2	بِٱلۡمَوَدَّةِ
538244d7d0dc	janhaːkum	2	يَنۡهَـٰكُمُ
37ae45bbf01d	wastaɣnaː	2	وَّٱسۡتَغۡنَى وَٱسۡتَغۡنَىٰ
72e7d6e4829b	wajaʕmal	2	وَيَعۡمَلۡ
3b7992a1add8	sajːiʔaːtihiː	2	سَيِّـَٔـاتِهِۦ
90f519d3d2e0	walːaːːʔiː	2	وَٱلَّــٰٓــِٔى
1c4dde3cbe09	ħamlahunː̃	2	حَمۡلَهُنَّ
1203a20f3939	ʔamrihaː	2	أَمۡرِهَا
2db843022f4d	tˤibaːqaː	2	طِبَاقًا
d4bfb73e3d5a	biðaᵐbihim	2	بِذَنۢبِهِمۡ
c3387d5efc1b	rizqahuː	2	رِزۡقَهُۥ
b637ab88c6ff	bimad͡ʒᵊnuːn	2	بِمَجۡنُونٍ
9d7b7cd56eda	qaːdiriːn	2	قَـٰدِرِينَ
8f8ae4ed526f	ladˤaːːːlːuːn	2	لَضَآلُّونَ
fed3c3f25ebd	tarhaquhum	2	تَرۡهَقُهُمۡ
cfe121486226	faʔuhlikuː	2	فَأُهۡلِكُواۡ
7f3de8d9c2f5	walmalak	2	وَٱلۡمَلَكُ
ae1709cf1258	kitaːbijah	2	كِتَـٰبِيَهۡ
eed2be20e9e3	ħisaːbijah	2	حِسَابِيَهۡ
e724cf227533	ʕiːʃah	2	عِيشَةٍ
34ee029dc70d	ʕaːlijah	2	عَالِيَةٍ
486848f5452f	qutˤuːfuhaː	2	قُطُوفُهَا
acc6ac934803	jaħudˤː	2	يَحُضُّ
b2a564c0efe6	warːuːħ	2	وَٱلرُّوحُ
cda9b8f66c51	kalʕihn	2	كَٱلۡعِهۡنِ
9cd870476404	jasʔal	2	يَسۡــَٔلُ
e06a27be42dd	wasˤaːħibatihiː	2	وَصَـٰحِبَتِهِۦ
fe13aafbc4ac	ʔalmusˤalːiːn	2	ٱلۡمُصَلِّينَ
f8ca6dc76183	daʕawtuhum	2	دَعَوۡتُهُمۡ
cc54603fea19	taðarunː̃	2	تَذَرُنَّ
17f90c0de8c0	tazidᵊ	2	تَزِدِ
63c58ca6e80b	ðˤananː̃aː	2	ظَنَنَّآ
158e426680af	rahaqaː	2	رَهَقًا
6953f7572050	rasˤadaː	2	رَّصَدًا رَصَدًا
ac47a84f42e5	waminː̃aː	2	وَمِنَّا
da1ee8aedd99	ʔalqaːsitˤuːn	2	ٱلۡقَـٰسِطُونَ
a58358e2824b	qum	2	قُمِ قُمۡ
5a9e436efac4	θaqiːlaː	2	ثَقِيلًا
4d915cf0026f	sabᵊħaː	2	سَبۡحًا
ccf5fe585b00	tˤawiːlaː	2	طَوِيلًا
11e78f19f4ad	tard͡ʒuf	2	تَرۡجُفُ
a20379bbaf81	faqᵊraʔuː	2	فَٱقۡرَءُواۡ
ef82e1983076	tajasːar	2	تَيَسَّرَ
63b25f1f1f8f	ʕabas	2	عَبَسَ
b2d415b04c86	wasˤːubᵊħ	2	وَٱلصُّبۡحِ
7dd7fe99a51b	nak	2	نَكُ
f8d8dfff9ded	sˤuħufaː	2	صُحُفًا
f7df3ce2578d	ðakarahuː	2	ذَكَرَهُۥ
e090c77fce58	wawud͡ʒuːh	2	وَوُجُوهٌ
e4f50bfe882f	sˤalːaː	2	صَلَّىٰ صَلَّىٰٓ
5b3bf461feee	fasawːaː	2	فَسَوَّىٰ
8ea3a67edfd5	mizaːd͡ʒuhaː	2	مِزَاجُهَا
63b4afacb8e1	jaʃrabᵊ	2	يَشۡرَبُ
08766ff7a4d5	ʃaraːbaː	2	شَرَابًا
9d2d6cdcfdb2	taʃaːːʔuːn	2	تَشَآءُونَ
0232cd395cda	ʔiⁿtˤaliquː	2	ٱنطَلِقُوٓاۡ
647eff02edf5	ʔafwaːd͡ʒaː	2	أَفۡوَاجًا
b8d3ca1e7931	maʔaːbaː	2	مَـَٔـابًا
c3ec9b5b7b7f	kiðːaːbaː	2	كِذَّابًا كِذّٰبًا
270b038d98a1	xaːʃiʕah	2	خَـٰشِعَةٌ
4526d3acf803	banaːhaː	2	بَنَـٰهَا
05b05c3ff94d	fasawːaːhaː	2	فَسَوَّٮٰهَا
7f052f92240c	dˤuħaːhaː	2	ضُحَـٰهَا
bc3ff5098d63	waliʔanʕaːmikum	2	وَلِأَنۡعَـٰمِكُمۡ
748afb2e7c6b	jazːakːaː	2	يَزَّكَّىٰٓ يَزَّكَّىٰ
3dee2849a55b	ʔistaɣnaː	2	ٱسۡتَغۡنَىٰ ٱسۡتَغۡنَىٰٓ
662761da0462	faʔaⁿt	2	فَأَنتَ
2846bc393e97	ʔalbiħaːr	2	ٱلۡبِحَارُ
4708363e8334	ʔalfud͡ʒːaːr	2	ٱلۡفُجَّارَ ٱلۡفُجَّارِ
7b4902c8ebd0	sid͡ʒːiːn	2	سِجِّينٍ سِجِّينٌ
c221befffcd3	marquːm	2	مَّرۡقُومٌ
36ff8f5da1d8	waʔaðinat	2	وَأَذِنَتۡ
c84e638615fb	lirabːihaː	2	لِرَبِّهَا
fa3994709a99	waħuqːat	2	وَحُقَّتۡ
b5acc44d20d7	masruːraː	2	مَسۡرُورًا
516305833d8f	liljusraː	2	لِلۡيُسۡرَىٰ
5a49bae5ab05	ʔalʔaʃqaː	2	ٱلۡأَشۡقَى
2a20565ebc3b	d͡ʒuːʕ	2	جُوعٍ
6a8b60535b4a	ʔibᵊtalaːh	2	ٱبۡتَلَـٰهُ
8c75a2750cfc	ʔalʕaqabah	2	ٱلۡعَقَبَةَ ٱلۡعَقَبَةُ
0012099a7bfa	jatiːmaː	2	يَتِيمًا
2cd3830ce03b	muʔsˤadah	2	مُّؤۡصَدَةُۢ مُّؤۡصَدَةٌ
bc83ce139df0	fasanujasːiruhuː	2	فَسَنُيَسِّرُهُۥ
1ee28edbbd0b	walasawf	2	وَلَسَوۡفَ
f64ea5a7d5da	wawad͡ʒadak	2	وَوَجَدَكَ
8a05e4252388	ʔalbajːinah	2	ٱلۡبَيِّنَةُ
31e217028424	ʔalbarijːah	2	ٱلۡبَرِيَّةِ
f3d61074f6de	ʔalħutˤamah	2	ٱلۡحُطَمَةِ ٱلۡحُطَمَةُ
fd7262910f61	lahabᵊ	2	لَهَبٍ
80755a671807	ʔijːaːk	1	إِيَّاكَ
4e70ba2d0948	waʔijːaːk	1	وَإِيَّاكَ
713685faf928	nastaʕiːn	1	نَسۡتَعِينُ
5629a1dbe551	ʔihdinaː	1	ٱهۡدِنَا
6d912d3e8113	ʔalmaɣdˤuːbᵊ	1	ٱلۡمَغۡضُوبِ
a6f33b331962	wabilʔaxirah	1	وَبِٱلۡأَخِرَةِ
9f1fdd0abaf3	xatam	1	خَتَمَ
fb5911a54998	samʕihim	1	سَمۡعِهِمۡ
db1ab0a8a26f	ɣiʃaːwah	1	غِشَـٰوَةٌ
adff336e71db	wabiljawm	1	وَبِٱلۡيَوۡمِ
04c824c6ae47	jaxdaʕuːn	1	يَخۡدَعُونَ
31aba478616f	maradˤaː	1	مَرَضًا
f6da342d5d58	ʔalmufsiduːn	1	ٱلۡمُفۡسِدُونَ
5d98efd47252	ʃajaːtˤiːnihim	1	شَيَـٰطِينِهِمۡ
6c6a3d32d77c	mustahziʔuːn	1	مُسۡتَهۡزِءُونَ
6995633d3077	jastahziʔ	1	يَسۡتَهۡزِئُ
1ea9033537cf	wajamudːuhum	1	وَيَمُدُّهُمۡ
3f76a6b1921c	rabiħat	1	رَبِحَت
62859e90d554	tid͡ʒaːratuhum	1	تِّجَـٰرَتُهُمۡ
74006e6ab6a5	ʔistawqadᵊ	1	ٱسۡتَوۡقَدَ
164c053aad4e	ʔadˤaːːʔat	1	أَضَآءَتۡ
e23ce04cf272	binuːrihim	1	بِنُورِهِمۡ
3d46fe6fe069	watarakahum	1	وَتَرَكَهُمۡ
