17:71	4	بِإِمَـٰمِهِمۡ	biʔimaːmihim
17:71	5	فَمَنۡ	faman
17:71	6	أُوتِىَ	ʔuːtiː
17:71	7	كِتَـٰبَهُۥ	kitaːbahuː
17:71	8	بِيَمِينِهِۦ	bijamiːnihiː
17:71	9	فَأُوۡلَـٰٓئِكَ	faʔulaːːʔik
17:71	10	يَقۡرَءُونَ	jaqᵊraʔuːn
17:71	11	كِتَـٰبَهُمۡ	kitaːbahum
17:71	12	وَلَا	walaː
17:71	13	يُظۡلَمُونَ	juðˤlamuːn
17:71	14	فَتِيلًا	fatiːlaː
17:72	0	وَمَن	waman
17:72	1	كَانَ	kaːn
17:72	2	فِى	fiː
17:72	3	هَـٰذِهِۦٓ	haːðihiː
17:72	4	أَعۡمَىٰ	ʔaʕmaː
17:72	5	فَهُوَ	fahuː
17:72	6	فِى	fiː
17:72	7	ٱلۡأَخِرَةِ	ʔalʔaxirah
17:72	8	أَعۡمَىٰ	ʔaʕmaː
17:72	9	وَأَضَلُّ	waʔadˤalː
17:72	10	سَبِيلًا	sabiːlaː
17:73	0	وَإِن	waʔin
17:73	1	كَادُواۡ	kaːduː
17:73	2	لَيَفۡتِنُونَكَ	lajaftinuːnak
17:73	3	عَنِ	ʕan
17:73	4	ٱلَّذِىٓ	ʔalːaðiː
17:73	5	أَوۡحَيۡنَآ	ʔawħajnaː
17:73	6	إِلَيۡكَ	ʔilajk
17:73	7	لِتَفۡتَرِىَ	litaftariː
17:73	8	عَلَيۡنَا	ʕalajnaː
17:73	9	غَيۡرَهُۥ	ɣajrahuː
17:73	10	وَإِذًا	waʔiðaː
17:73	11	لَّٱتَّخَذُوكَ	latːaxaðuːk
17:73	12	خَلِيلًا	xaliːlaː
17:74	0	وَلَوۡلَآ	walawlaː
17:74	1	أَن	ʔan
17:74	2	ثَبَّتۡنَـٰكَ	θabːatnaːk
17:74	3	لَقَدۡ	laqadᵊ
17:74	4	كِدتَّ	kitː
17:74	5	تَرۡكَنُ	tarkan
17:74	6	إِلَيۡهِمۡ	ʔilajhim
17:74	7	شَيۡــًٔا	ʃajʔaː
17:74	8	قَلِيلًا	qaliːlaː
17:75	0	إِذًا	ʔiðaː
17:75	1	لَّأَذَقۡنَـٰكَ	laʔaðaqᵊnaːk
17:75	2	ضِعۡفَ	dˤiʕf
17:75	3	ٱلۡحَيَوٰةِ	ʔalħajaːh
17:75	4	وَضِعۡفَ	wadˤiʕf
17:75	5	ٱلۡمَمَاتِ	ʔalmamaːt
17:75	6	ثُمَّ	θumː̃
17:75	7	لَا	laː
17:75	8	تَجِدُ	tad͡ʒidᵊ
17:75	9	لَكَ	lak
17:75	10	عَلَيۡنَا	ʕalajnaː
17:75	11	نَصِيرًا	nasˤiːraː
17:76	0	وَإِن	waʔin
17:76	1	كَادُواۡ	kaːduː
17:76	2	لَيَسۡتَفِزُّونَكَ	lajastafizːuːnak
17:76	3	مِنَ	min
17:76	4	ٱلۡأَرۡضِ	ʔalʔardˤ
17:76	5	لِيُخۡرِجُوكَ	lijuxrid͡ʒuːk
17:76	6	مِنۡهَا	minhaː
17:76	7	وَإِذًا	waʔiðaː
17:76	8	لَّا	laː
17:76	9	يَلۡبَثُونَ	jalbaθuːn
17:76	10	خِلَـٰفَكَ	xilaːfak
17:76	11	إِلَّا	ʔilːaː
17:76	12	قَلِيلًا	qaliːlaː
17:77	0	سُنَّةَ	sunː̃ah
17:77	1	مَن	man
17:77	2	قَدۡ	qadᵊ
17:77	3	أَرۡسَلۡنَا	ʔarsalnaː
17:77	4	قَبۡلَكَ	qabᵊlak
17:77	5	مِن	min
17:77	6	رُّسُلِنَا	rusulinaː
17:77	7	وَلَا	walaː
17:77	8	تَجِدُ	tad͡ʒidᵊ
17:77	9	لِسُنَّتِنَا	lisunː̃atinaː
17:77	10	تَحۡوِيلًا	taħwiːlaː
17:78	0	أَقِمِ	ʔaqim
17:78	1	ٱلصَّلَوٰةَ	ʔasˤːalaːh
17:78	2	لِدُلُوكِ	liduluːk
17:78	3	ٱلشَّمۡسِ	ʔaʃːams
17:78	4	إِلَىٰ	ʔilaː
17:78	5	غَسَقِ	ɣasaqᵊ
17:78	6	ٱلَّيۡلِ	ʔalːajl
17:78	7	وَقُرۡءَانَ	waqurʔaːn
17:78	8	ٱلۡفَجۡرِ	ʔalfad͡ʒᵊr
17:78	9	إِنَّ	ʔinː̃
17:78	10	قُرۡءَانَ	qurʔaːn
17:78	11	ٱلۡفَجۡرِ	ʔalfad͡ʒᵊr
17:78	12	كَانَ	kaːn
17:78	13	مَشۡهُودًا	maʃhuːdaː
17:79	0	وَمِنَ	wamin
17:79	1	ٱلَّيۡلِ	ʔalːajl
17:79	2	فَتَهَجَّدۡ	fatahad͡ʒːadᵊ
17:79	3	بِهِۦ	bihiː
17:79	4	نَافِلَةً	naːfilahaː
17:79	5	لَّكَ	lak
17:79	6	عَسَىٰٓ	ʕasaː
17:79	7	أَن	ʔan
17:79	8	يَبۡعَثَكَ	jabᵊʕaθak
17:79	9	رَبُّكَ	rabːuk
17:79	10	مَقَامًا	maqaːmaː
17:79	11	مَّحۡمُودًا	maħmuːdaː
17:80	0	وَقُل	waqul
17:80	1	رَّبِّ	rabːᵊ
17:80	2	أَدۡخِلۡنِى	ʔadᵊxilniː
17:80	3	مُدۡخَلَ	mudᵊxal
17:80	4	صِدۡقٍ	sˤidᵊqᵊ
17:80	5	وَأَخۡرِجۡنِى	waʔaxrid͡ʒᵊniː
17:80	6	مُخۡرَجَ	muxrad͡ʒᵊ
17:80	7	صِدۡقٍ	sˤidᵊqᵊ
17:80	8	وَٱجۡعَل	wad͡ʒᵊʕal
17:80	9	لِّى	liː
17:80	10	مِن	min
17:80	11	لَّدُنكَ	laduⁿk
17:80	12	سُلۡطَـٰنًا	sultˤaːnaː
17:80	13	نَّصِيرًا	nasˤiːraː
17:81	0	وَقُلۡ	waqul
17:81	1	جَآءَ	d͡ʒaːːʔ
17:81	2	ٱلۡحَقُّ	ʔalħaqːᵊ
17:81	3	وَزَهَقَ	wazahaqᵊ
17:81	4	ٱلۡبَـٰطِلُ	ʔalbaːtˤil
17:81	5	إِنَّ	ʔinː̃
17:81	6	ٱلۡبَـٰطِلَ	ʔalbaːtˤil
17:81	7	كَانَ	kaːn
17:81	8	زَهُوقًا	zahuːqaː
17:82	0	وَنُنَزِّلُ	wanunazːil
17:82	1	مِنَ	min
17:82	2	ٱلۡقُرۡءَانِ	ʔalqurʔaːn
17:82	3	مَا	maː
17:82	4	هُوَ	huː
17:82	5	شِفَآءٌ	ʃifaːːʔ
17:82	6	وَرَحۡمَةٌ	waraħmah
17:82	7	لِّلۡمُؤۡمِنِينَ	lilmuʔminiːn
17:82	8	وَلَا	walaː
17:82	9	يَزِيدُ	jaziːdᵊ
17:82	10	ٱلظَّـٰلِمِينَ	ʔaðˤːaːlimiːn
17:82	11	إِلَّا	ʔilːaː
17:82	12	خَسَارًا	xasaːraː
17:83	0	وَإِذَآ	waʔiðaː
17:83	1	أَنۡعَمۡنَا	ʔanʕamnaː
17:83	2	عَلَى	ʕalaː
17:83	3	ٱلۡإِنسَـٰنِ	ʔalʔiⁿsaːn
17:83	4	أَعۡرَضَ	ʔaʕradˤ
17:83	5	وَنَـَٔـا	wanaʔaː
17:83	6	بِجَانِبِهِۦ	bid͡ʒaːnibihiː
17:83	7	وَإِذَا	waʔiðaː
17:83	8	مَسَّهُ	masːah
17:83	9	ٱلشَّرُّ	ʔaʃːarː
17:83	10	كَانَ	kaːn
17:83	11	يَــُٔوسًا	jaʔuːsaː
17:84	0	قُلۡ	qul
17:84	1	كُلٌّ	kulː
17:84	2	يَعۡمَلُ	jaʕmal
17:84	3	عَلَىٰ	ʕalaː
17:84	4	شَاكِلَتِهِۦ	ʃaːkilatihiː
17:84	5	فَرَبُّكُمۡ	farabːukum
17:84	6	أَعۡلَمُ	ʔaʕlam
17:84	7	بِمَنۡ	biman
17:84	8	هُوَ	huː
17:84	9	أَهۡدَىٰ	ʔahdaː
17:84	10	سَبِيلًا	sabiːlaː
17:85	0	وَيَسۡــَٔلُونَكَ	wajasʔaluːnak
17:85	1	عَنِ	ʕan
17:85	2	ٱلرُّوحِ	ʔarːuːħ
17:85	3	قُلِ	qul
17:85	4	ٱلرُّوحُ	ʔarːuːħ
17:85	5	مِنۡ	min
17:85	6	أَمۡرِ	ʔamr
17:85	7	رَبِّى	rabːiː
17:85	8	وَمَآ	wamaː
17:85	9	أُوتِيتُم	ʔuːtiːtum
17:85	10	مِّنَ	min
17:85	11	ٱلۡعِلۡمِ	ʔalʕilm
17:85	12	إِلَّا	ʔilːaː
17:85	13	قَلِيلًا	qaliːlaː
17:86	0	وَلَئِن	walaʔin
17:86	1	شِئۡنَا	ʃiʔnaː
17:86	2	لَنَذۡهَبَنَّ	lanaðhabanː̃
17:86	3	بِٱلَّذِىٓ	bilːaðiː
17:86	4	أَوۡحَيۡنَآ	ʔawħajnaː
17:86	5	إِلَيۡكَ	ʔilajk
17:86	6	ثُمَّ	θumː̃
17:86	7	لَا	laː
17:86	8	تَجِدُ	tad͡ʒidᵊ
17:86	9	لَكَ	lak
17:86	10	بِهِۦ	bihiː
17:86	11	عَلَيۡنَا	ʕalajnaː
17:86	12	وَكِيلًا	wakiːlaː
17:87	0	إِلَّا	ʔilːaː
17:87	1	رَحۡمَةً	raħmahaː
17:87	2	مِّن	min
17:87	3	رَّبِّكَ	rabːik
17:87	4	إِنَّ	ʔinː̃
17:87	5	فَضۡلَهُۥ	fadˤlahuː
17:87	6	كَانَ	kaːn
17:87	7	عَلَيۡكَ	ʕalajk
17:87	8	كَبِيرًا	kabiːraː
17:88	0	قُل	qul
17:88	1	لَّئِنِ	laʔin
17:88	2	ٱجۡتَمَعَتِ	ʔid͡ʒᵊtamaʕat
17:88	3	ٱلۡإِنسُ	ʔalʔiⁿs
17:88	4	وَٱلۡجِنُّ	wald͡ʒinː̃
17:88	5	عَلَىٰٓ	ʕalaː
17:88	6	أَن	ʔan
17:88	7	يَأۡتُواۡ	jaʔtuː
17:88	8	بِمِثۡلِ	bimiθl
17:88	9	هَـٰذَا	haːðaː
17:88	10	ٱلۡقُرۡءَانِ	ʔalqurʔaːn
17:88	11	لَا	laː
17:88	12	يَأۡتُونَ	jaʔtuːn
17:88	13	بِمِثۡلِهِۦ	bimiθlihiː
17:88	14	وَلَوۡ	walaw
17:88	15	كَانَ	kaːn
17:88	16	بَعۡضُهُمۡ	baʕdˤuhum
17:88	17	لِبَعۡضٍ	libaʕdˤ
17:88	18	ظَهِيرًا	ðˤahiːraː
17:89	0	وَلَقَدۡ	walaqadᵊ
17:89	1	صَرَّفۡنَا	sˤarːafnaː
17:89	2	لِلنَّاسِ	lilnː̃aːs
17:89	3	فِى	fiː
17:89	4	هَـٰذَا	haːðaː
17:89	5	ٱلۡقُرۡءَانِ	ʔalqurʔaːn
17:89	6	مِن	min
17:89	7	كُلِّ	kulː
17:89	8	مَثَلٍ	maθal
17:89	9	فَأَبَىٰٓ	faʔabaː
17:89	10	أَكۡثَرُ	ʔakθar
17:89	11	ٱلنَّاسِ	ʔanː̃aːs
17:89	12	إِلَّا	ʔilːaː
17:89	13	كُفُورًا	kufuːraː
17:90	0	وَقَالُواۡ	waqaːluː
17:90	1	لَن	lan
17:90	2	نُّؤۡمِنَ	nuʔmin
17:90	3	لَكَ	lak
17:90	4	حَتَّىٰ	ħatːaː
17:90	5	تَفۡجُرَ	tafd͡ʒur
17:90	6	لَنَا	lanaː
17:90	7	مِنَ	min
17:90	8	ٱلۡأَرۡضِ	ʔalʔardˤ
17:90	9	يَنۢبُوعًا	jaᵐbuːʕaː
17:91	0	أَوۡ	ʔaw
17:91	1	تَكُونَ	takuːn
17:91	2	لَكَ	lak
17:91	3	جَنَّةٌ	d͡ʒanː̃ah
17:91	4	مِّن	min
17:91	5	نَّخِيلٍ	naxiːl
17:91	6	وَعِنَبٍ	waʕinabᵊ
17:91	7	فَتُفَجِّرَ	fatufad͡ʒːir
17:91	8	ٱلۡأَنۡهَـٰرَ	ʔalʔanhaːr
17:91	9	خِلَـٰلَهَا	xilaːlahaː
17:91	10	تَفۡجِيرًا	tafd͡ʒiːraː
17:92	0	أَوۡ	ʔaw
17:92	1	تُسۡقِطَ	tusqitˤᵊ
17:92	2	ٱلسَّمَآءَ	ʔasːamaːːʔ
17:92	3	كَمَا	kamaː
17:92	4	زَعَمۡتَ	zaʕamt
17:92	5	عَلَيۡنَا	ʕalajnaː
17:92	6	كِسَفًا	kisafaː
17:92	7	أَوۡ	ʔaw
17:92	8	تَأۡتِىَ	taʔtiː
17:92	9	بِٱللَّهِ	bilːaːh
17:92	10	وَٱلۡمَلَـٰٓئِكَةِ	walmalaːːʔikah
17:92	11	قَبِيلًا	qabiːlaː
17:93	0	أَوۡ	ʔaw
17:93	1	يَكُونَ	jakuːn
17:93	2	لَكَ	lak
17:93	3	بَيۡتٌ	bajt
17:93	4	مِّن	min
17:93	5	زُخۡرُفٍ	zuxruf
17:93	6	أَوۡ	ʔaw
17:93	7	تَرۡقَىٰ	tarqaː
17:93	8	فِى	fiː
17:93	9	ٱلسَّمَآءِ	ʔasːamaːːʔ
17:93	10	وَلَن	walan
17:93	11	نُّؤۡمِنَ	nuʔmin
17:93	12	لِرُقِيِّكَ	liruqijːik
17:93	13	حَتَّىٰ	ħatːaː
17:93	14	تُنَزِّلَ	tunazːil
17:93	15	عَلَيۡنَا	ʕalajnaː
17:93	16	كِتَـٰبًا	kitaːbaː
17:93	17	نَّقۡرَؤُهُۥ	naqᵊraʔuhuː
17:93	18	قُلۡ	qul
17:93	19	سُبۡحَانَ	subᵊħaːn
17:93	20	رَبِّى	rabːiː
17:93	21	هَلۡ	hal
17:93	22	كُنتُ	kuⁿt
17:93	23	إِلَّا	ʔilːaː
17:93	24	بَشَرًا	baʃaraː
17:93	25	رَّسُولًا	rasuːlaː
17:94	0	وَمَا	wamaː
17:94	1	مَنَعَ	manaʕ
17:94	2	ٱلنَّاسَ	ʔanː̃aːs
17:94	3	أَن	ʔan
17:94	4	يُؤۡمِنُوٓاۡ	juʔminuː
17:94	5	إِذۡ	ʔið
17:94	6	جَآءَهُمُ	d͡ʒaːːʔahum
17:94	7	ٱلۡهُدَىٰٓ	ʔalhudaː
17:94	8	إِلَّآ	ʔilːaː
17:94	9	أَن	ʔan
17:94	10	قَالُوٓاۡ	qaːluː
17:94	11	أَبَعَثَ	ʔabaʕaθ
17:94	12	ٱللَّهُ	ʔalːaːh
17:94	13	بَشَرًا	baʃaraː
17:94	14	رَّسُولًا	rasuːlaː
17:95	0	قُل	qul
17:95	1	لَّوۡ	law
17:95	2	كَانَ	kaːn
17:95	3	فِى	fiː
17:95	4	ٱلۡأَرۡضِ	ʔalʔardˤ
17:95	5	مَلَـٰٓئِكَةٌ	malaːːʔikah
17:95	6	يَمۡشُونَ	jamʃuːn
17:95	7	مُطۡمَئِنِّينَ	mutˤᵊmaʔinː̃iːn
17:95	8	لَنَزَّلۡنَا	lanazːalnaː
17:95	9	عَلَيۡهِم	ʕalajhim
17:95	10	مِّنَ	min
17:95	11	ٱلسَّمَآءِ	ʔasːamaːːʔ
17:95	12	مَلَكًا	malakaː
17:95	13	رَّسُولًا	rasuːlaː
17:96	0	قُلۡ	qul
17:96	1	كَفَىٰ	kafaː
17:96	2	بِٱللَّهِ	bilːaːh
17:96	3	شَهِيدَۢا	ʃahiːdaː
17:96	4	بَيۡنِى	bajniː
17:96	5	وَبَيۡنَكُمۡ	wabajnakum
17:96	6	إِنَّهُۥ	ʔinː̃ahuː
17:96	7	كَانَ	kaːn
17:96	8	بِعِبَادِهِۦ	biʕibaːdihiː
17:96	9	خَبِيرَۢا	xabiːraː
17:96	10	بَصِيرًا	basˤiːraː
17:97	0	وَمَن	waman
17:97	1	يَهۡدِ	jahdᵊ
17:97	2	ٱللَّهُ	ʔalːaːh
17:97	3	فَهُوَ	fahuː
17:97	4	ٱلۡمُهۡتَدِ	ʔalmuhtadᵊ
17:97	5	وَمَن	waman
17:97	6	يُضۡلِلۡ	judˤlil
17:97	7	فَلَن	falan
17:97	8	تَجِدَ	tad͡ʒidᵊ
17:97	9	لَهُمۡ	lahum
17:97	10	أَوۡلِيَآءَ	ʔawlijaːːʔ
17:97	11	مِن	min
17:97	12	دُونِهِۦ	duːnihiː
17:97	13	وَنَحۡشُرُهُمۡ	wanaħʃuruhum
17:97	14	يَوۡمَ	jawm
17:97	15	ٱلۡقِيَـٰمَةِ	ʔalqijaːmah
17:97	16	عَلَىٰ	ʕalaː
17:97	17	وُجُوهِهِمۡ	wud͡ʒuːhihim
17:97	18	عُمۡيًا	ʕumjaː
17:97	19	وَبُكۡمًا	wabukmaː
17:97	20	وَصُمًّا	wasˤumː̃aː
17:97	21	مَّأۡوَٮٰهُمۡ	maʔwaːhum
17:97	22	جَهَنَّمُ	d͡ʒahanː̃am
17:97	23	كُلَّمَا	kulːamaː
17:97	24	خَبَتۡ	xabat
17:97	25	زِدۡنَـٰهُمۡ	zidᵊnaːhum
17:97	26	سَعِيرًا	saʕiːraː
17:98	0	ذٰلِكَ	ðaːlik
17:98	1	جَزَآؤُهُم	d͡ʒazaːːʔuhum
17:98	2	بِأَنَّهُمۡ	biʔanː̃ahum
17:98	3	كَفَرُواۡ	kafaruː
17:98	4	بِـَٔـايَـٰتِنَا	biʔaːjaːtinaː
17:98	5	وَقَالُوٓاۡ	waqaːluː
17:98	6	أَءِذَا	ʔaʔiðaː
17:98	7	كُنَّا	kunː̃aː
17:98	8	عِظَـٰمًا	ʕiðˤaːmaː
17:98	9	وَرُفَـٰتًا	warufaːtaː
17:98	10	أَءِنَّا	ʔaʔinː̃aː
17:98	11	لَمَبۡعُوثُونَ	lamabᵊʕuːθuːn
17:98	12	خَلۡقًا	xalqaː
17:98	13	جَدِيدًا	d͡ʒadiːdaː
17:99	0	أَوَلَمۡ	ʔawalam
17:99	1	يَرَوۡاۡ	jaraw
17:99	2	أَنَّ	ʔanː̃
17:99	3	ٱللَّهَ	ʔalːaːh
17:99	4	ٱلَّذِى	ʔalːaðiː
17:99	5	خَلَقَ	xalaqᵊ
17:99	6	ٱلسَّمَـٰوٰتِ	ʔasːamaːwaːt
17:99	7	وَٱلۡأَرۡضَ	walʔardˤ
17:99	8	قَادِرٌ	qaːdir
17:99	9	عَلَىٰٓ	ʕalaː
17:99	10	أَن	ʔan
17:99	11	يَخۡلُقَ	jaxluqᵊ
17:99	12	مِثۡلَهُمۡ	miθlahum
17:99	13	وَجَعَلَ	wad͡ʒaʕal
17:99	14	لَهُمۡ	lahum
17:99	15	أَجَلًا	ʔad͡ʒalaː
17:99	16	لَّا	laː
17:99	17	رَيۡبَ	rajbᵊ
17:99	18	فِيهِ	fiːh
17:99	19	فَأَبَى	faʔabaː
17:99	20	ٱلظَّـٰلِمُونَ	ʔaðˤːaːlimuːn
17:99	21	إِلَّا	ʔilːaː
17:99	22	كُفُورًا	kufuːraː
17:100	0	قُل	qul
17:100	1	لَّوۡ	law
17:100	2	أَنتُمۡ	ʔaⁿtum
17:100	3	تَمۡلِكُونَ	tamlikuːn
17:100	4	خَزَآئِنَ	xazaːːʔin
17:100	5	رَحۡمَةِ	raħmah
17:100	6	رَبِّىٓ	rabːiː
17:100	7	إِذًا	ʔiðaː
17:100	8	لَّأَمۡسَكۡتُمۡ	laʔamsaktum
17:100	9	خَشۡيَةَ	xaʃjah
17:100	10	ٱلۡإِنفَاقِ	ʔalʔiⁿfaːqᵊ
17:100	11	وَكَانَ	wakaːn
17:100	12	ٱلۡإِنسَـٰنُ	ʔalʔiⁿsaːn
17:100	13	قَتُورًا	qatuːraː
17:101	0	وَلَقَدۡ	walaqadᵊ
17:101	1	ءَاتَيۡنَا	ʔaːtajnaː
17:101	2	مُوسَىٰ	muːsaː
17:101	3	تِسۡعَ	tisʕ
17:101	4	ءَايَـٰتِۭ	ʔaːjaːt
17:101	5	بَيِّنَـٰتٍ	bajːinaːt
17:101	6	فَسۡــَٔلۡ	fasʔal
17:101	7	بَنِىٓ	baniː
17:101	8	إِسۡرٰٓءِيلَ	ʔisraːːʔiːl
17:101	9	إِذۡ	ʔið
17:101	10	جَآءَهُمۡ	d͡ʒaːːʔahum
17:101	11	فَقَالَ	faqaːl
17:101	12	لَهُۥ	lahuː
17:101	13	فِرۡعَوۡنُ	firʕawn
17:101	14	إِنِّى	ʔinː̃iː
17:101	15	لَأَظُنُّكَ	laʔaðˤunː̃uk
17:101	16	يَـٰمُوسَىٰ	jaːmuːsaː
17:101	17	مَسۡحُورًا	masħuːraː
17:102	0	قَالَ	qaːl
17:102	1	لَقَدۡ	laqadᵊ
17:102	2	عَلِمۡتَ	ʕalimt
17:102	3	مَآ	maː
17:102	4	أَنزَلَ	ʔaⁿzal
17:102	5	هَـٰٓؤُلَآءِ	haːːʔulaːːʔ
17:102	6	إِلَّا	ʔilːaː
17:102	7	رَبُّ	rabːᵊ
17:102	8	ٱلسَّمَـٰوٰتِ	ʔasːamaːwaːt
17:102	9	وَٱلۡأَرۡضِ	walʔardˤ
17:102	10	بَصَآئِرَ	basˤaːːʔir
17:102	11	وَإِنِّى	waʔinː̃iː
17:102	12	لَأَظُنُّكَ	laʔaðˤunː̃uk
17:102	13	يَـٰفِرۡعَوۡنُ	jaːfirʕawn
17:102	14	مَثۡبُورًا	maθbuːraː
17:103	0	فَأَرَادَ	faʔaraːdᵊ
17:103	1	أَن	ʔan
17:103	2	يَسۡتَفِزَّهُم	jastafizːahum
17:103	3	مِّنَ	min
17:103	4	ٱلۡأَرۡضِ	ʔalʔardˤ
17:103	5	فَأَغۡرَقۡنَـٰهُ	faʔaɣraqᵊnaːh
17:103	6	وَمَن	waman
17:103	7	مَّعَهُۥ	maʕahuː
17:103	8	جَمِيعًا	d͡ʒamiːʕaː
17:104	0	وَقُلۡنَا	waqulnaː
17:104	1	مِنۢ	min
17:104	2	بَعۡدِهِۦ	baʕdihiː
17:104	3	لِبَنِىٓ	libaniː
17:104	4	إِسۡرٰٓءِيلَ	ʔisraːːʔiːl
17:104	5	ٱسۡكُنُواۡ	ʔuskunuː
17:104	6	ٱلۡأَرۡضَ	ʔalʔardˤ
17:104	7	فَإِذَا	faʔiðaː
17:104	8	جَآءَ	d͡ʒaːːʔ
17:104	9	وَعۡدُ	waʕdᵊ
17:104	10	ٱلۡأَخِرَةِ	ʔalʔaxirah
17:104	11	جِئۡنَا	d͡ʒiʔnaː
17:104	12	بِكُمۡ	bikum
17:104	13	لَفِيفًا	lafiːfaː
17:105	0	وَبِٱلۡحَقِّ	wabilħaqːᵊ
17:105	1	أَنزَلۡنَـٰهُ	ʔaⁿzalnaːh
17:105	2	وَبِٱلۡحَقِّ	wabilħaqːᵊ
17:105	3	نَزَلَ	nazal
17:105	4	وَمَآ	wamaː
17:105	5	أَرۡسَلۡنَـٰكَ	ʔarsalnaːk
17:105	6	إِلَّا	ʔilːaː
17:105	7	مُبَشِّرًا	mubaʃːiraː
17:105	8	وَنَذِيرًا	wanaðiːraː
17:106	0	وَقُرۡءَانًا	waqurʔaːnaː
17:106	1	فَرَقۡنَـٰهُ	faraqᵊnaːh
17:106	2	لِتَقۡرَأَهُۥ	litaqᵊraʔahuː
17:106	3	عَلَى	ʕalaː
17:106	4	ٱلنَّاسِ	ʔanː̃aːs
17:106	5	عَلَىٰ	ʕalaː
17:106	6	مُكۡثٍ	mukθ
17:106	7	وَنَزَّلۡنَـٰهُ	wanazːalnaːh
17:106	8	تَنزِيلًا	taⁿziːlaː
17:107	0	قُلۡ	qul
17:107	1	ءَامِنُواۡ	ʔaːminuː
17:107	2	بِهِۦٓ	bihiː
17:107	3	أَوۡ	ʔaw
17:107	4	لَا	laː
17:107	5	تُؤۡمِنُوٓاۡ	tuʔminuː
17:107	6	إِنَّ	ʔinː̃
17:107	7	ٱلَّذِينَ	ʔalːaðiːn
17:107	8	أُوتُواۡ	ʔuːtuː
17:107	9	ٱلۡعِلۡمَ	ʔalʕilm
17:107	10	مِن	min
17:107	11	قَبۡلِهِۦٓ	qabᵊlihiː
17:107	12	إِذَا	ʔiðaː
17:107	13	يُتۡلَىٰ	jutlaː
17:107	14	عَلَيۡهِمۡ	ʕalajhim
17:107	15	يَخِرُّونَ	jaxirːuːn
17:107	16	لِلۡأَذۡقَانِ	lilʔaðqaːn
17:107	17	سُجَّدًا	sud͡ʒːadaː
17:108	0	وَيَقُولُونَ	wajaquːluːn
17:108	1	سُبۡحَـٰنَ	subᵊħaːn
17:108	2	رَبِّنَآ	rabːinaː
17:108	3	إِن	ʔin
17:108	4	كَانَ	kaːn
17:108	5	وَعۡدُ	waʕdᵊ
17:108	6	رَبِّنَا	rabːinaː
17:108	7	لَمَفۡعُولًا	lamafʕuːlaː
17:109	0	وَيَخِرُّونَ	wajaxirːuːn
17:109	1	لِلۡأَذۡقَانِ	lilʔaðqaːn
17:109	2	يَبۡكُونَ	jabᵊkuːn
17:109	3	وَيَزِيدُهُمۡ	wajaziːduhum
17:109	4	خُشُوعًا	xuʃuːʕaː
17:110	0	قُلِ	qul
17:110	1	ٱدۡعُواۡ	ʔudᵊʕuː
17:110	2	ٱللَّهَ	ʔalːaːh
17:110	3	أَوِ	ʔaw
17:110	4	ٱدۡعُواۡ	ʔudᵊʕuː
17:110	5	ٱلرَّحۡمَـٰنَ	ʔarːaħmaːn
17:110	6	أَيًّا	ʔajːaː
17:110	7	مَّا	maː
17:110	8	تَدۡعُواۡ	tadᵊʕuː
17:110	9	فَلَهُ	falah
17:110	10	ٱلۡأَسۡمَآءُ	ʔalʔasmaːːʔ
17:110	11	ٱلۡحُسۡنَىٰ	ʔalħusnaː
17:110	12	وَلَا	walaː
17:110	13	تَجۡهَرۡ	tad͡ʒᵊhar
17:110	14	بِصَلَاتِكَ	bisˤalaːtik
17:110	15	وَلَا	walaː
17:110	16	تُخَافِتۡ	tuxaːfit
17:110	17	بِهَا	bihaː
17:110	18	وَٱبۡتَغِ	wabᵊtaɣ
17:110	19	بَيۡنَ	bajn
17:110	20	ذٰلِكَ	ðaːlik
17:110	21	سَبِيلًا	sabiːlaː
17:111	0	وَقُلِ	waqul
17:111	1	ٱلۡحَمۡدُ	ʔalħamdᵊ
17:111	2	لِلَّهِ	lilːaːh
17:111	3	ٱلَّذِى	ʔalːaðiː
17:111	4	لَمۡ	lam
17:111	5	يَتَّخِذۡ	jatːaxið
17:111	6	وَلَدًا	waladaː
17:111	7	وَلَمۡ	walam
17:111	8	يَكُن	jakun
17:111	9	لَّهُۥ	lahuː
17:111	10	شَرِيكٌ	ʃariːk
17:111	11	فِى	fiː
17:111	12	ٱلۡمُلۡكِ	ʔalmulk
17:111	13	وَلَمۡ	walam
17:111	14	يَكُن	jakun
17:111	15	لَّهُۥ	lahuː
17:111	16	وَلِىٌّ	walijː
17:111	17	مِّنَ	min
17:111	18	ٱلذُّلِّ	ʔaðːulː
17:111	19	وَكَبِّرۡهُ	wakabːirh
17:111	20	تَكۡبِيرَۢا	takbiːraː
18:1	0	ٱلۡحَمۡدُ	ʔalħamdᵊ
18:1	1	لِلَّهِ	lilːaːh
18:1	2	ٱلَّذِىٓ	ʔalːaðiː
18:1	3	أَنزَلَ	ʔaⁿzal
18:1	4	عَلَىٰ	ʕalaː
18:1	5	عَبۡدِهِ	ʕabᵊdih
18:1	6	ٱلۡكِتَـٰبَ	ʔalkitaːbᵊ
18:1	7	وَلَمۡ	walam
18:1	8	يَجۡعَل	jad͡ʒᵊʕal
18:1	9	لَّهُۥ	lahuː
18:1	10	عِوَجَا	ʕiwad͡ʒaː
18:2	0	قَيِّمًا	qajːimaː
18:2	1	لِّيُنذِرَ	lijuⁿðir
18:2	2	بَأۡسًا	baʔsaː
